日期時間,timestamp,Diridon Caltrain Station 剩餘數量,Civic Center 剩餘數量
2014/12/26 17:46,1.41964E+12,12,14
2014/12/26 17:51,1.41965E+12,13,14
2014/12/26 18:01,1.41965E+12,12,13
2014/12/26 18:06,1.41965E+12,13,14
2014/12/26 18:16,1.41965E+12,12,14
2014/12/26 18:31,1.41965E+12,13,14
2014/12/26 18:41,1.41965E+12,12,14
2014/12/26 18:51,1.41965E+12,13,14
2014/12/26 19:06,1.41965E+12,12,14
2014/12/26 19:11,1.41965E+12,13,14
2014/12/26 19:21,1.41965E+12,12,14
2014/12/26 19:31,1.41965E+12,13,14
2014/12/26 19:41,1.41965E+12,12,14
2014/12/26 20:21,1.41965E+12,13,14
2014/12/26 20:36,1.41965E+12,12,13
2014/12/26 20:56,1.41966E+12,13,14
2014/12/26 21:01,1.41966E+12,12,14
2014/12/26 21:06,1.41966E+12,13,13
2014/12/26 21:11,1.41966E+12,12,14
2014/12/26 21:16,1.41966E+12,13,14
2014/12/26 21:26,1.41966E+12,12,13
2014/12/26 21:31,1.41966E+12,13,14
2014/12/26 21:36,1.41966E+12,12,13
2014/12/26 21:46,1.41966E+12,13,14
2014/12/26 21:51,1.41966E+12,12,14
2014/12/26 21:56,1.41966E+12,13,14
2014/12/26 22:01,1.41966E+12,12,14
2014/12/26 22:11,1.41966E+12,13,14
2014/12/26 22:16,1.41966E+12,12,14
2014/12/26 22:26,1.41966E+12,13,14
2014/12/26 22:31,1.41966E+12,12,14
2014/12/26 23:21,1.41966E+12,13,14
2014/12/26 23:31,1.41967E+12,12,14
2014/12/26 23:56,1.41967E+12,13,14
2014/12/27 00:01,1.41967E+12,12,14
2014/12/27 00:16,1.41967E+12,11,14
2014/12/27 00:21,1.41967E+12,13,14
2014/12/27 00:26,1.41967E+12,11,14
2014/12/27 00:36,1.41967E+12,12,14
2014/12/27 00:46,1.41967E+12,11,14
2014/12/27 00:51,1.41967E+12,13,14
2014/12/27 00:56,1.41967E+12,12,14
2014/12/27 01:01,1.41967E+12,13,13
2014/12/27 01:06,1.41967E+12,12,14
2014/12/27 01:11,1.41967E+12,11,14
2014/12/27 01:16,1.41967E+12,13,14
2014/12/27 01:21,1.41967E+12,12,14
2014/12/27 01:26,1.41967E+12,13,14
2014/12/27 01:31,1.41967E+12,11,14
2014/12/27 01:36,1.41967E+12,13,14
2014/12/27 01:41,1.41967E+12,11,14
2014/12/27 01:46,1.41967E+12,12,14
2014/12/27 01:51,1.41967E+12,13,14
2014/12/27 01:56,1.41967E+12,11,14
2014/12/27 02:01,1.41967E+12,13,14
2014/12/27 02:06,1.41967E+12,12,13
2014/12/27 02:11,1.41968E+12,13,14
2014/12/27 02:26,1.41968E+12,12,14
2014/12/27 02:36,1.41968E+12,11,14
2014/12/27 02:46,1.41968E+12,12,14
2014/12/27 02:51,1.41968E+12,11,14
2014/12/27 03:01,1.41968E+12,13,14
2014/12/27 03:11,1.41968E+12,12,14
2014/12/27 03:21,1.41968E+12,13,14
2014/12/27 03:26,1.41968E+12,12,14
2014/12/27 03:31,1.41968E+12,13,14
2014/12/27 03:36,1.41968E+12,11,14
2014/12/27 03:41,1.41968E+12,13,14
2014/12/27 03:56,1.41968E+12,11,14
2014/12/27 04:01,1.41968E+12,12,14
2014/12/27 04:11,1.41968E+12,11,14
2014/12/27 04:16,1.41968E+12,12,13
2014/12/27 04:21,1.41968E+12,13,14
2014/12/27 04:31,1.41968E+12,12,14
2014/12/27 04:46,1.41968E+12,13,14
2014/12/27 04:56,1.41968E+12,11,14
2014/12/27 05:01,1.41969E+12,13,14
2014/12/27 05:06,1.41969E+12,11,14
2014/12/27 05:11,1.41969E+12,12,14
2014/12/27 05:16,1.41969E+12,13,14
2014/12/27 05:21,1.41969E+12,12,14
2014/12/27 05:26,1.41969E+12,11,14
2014/12/27 05:31,1.41969E+12,12,14
2014/12/27 05:36,1.41969E+12,11,14
2014/12/27 05:41,1.41969E+12,12,14
2014/12/27 06:11,1.41969E+12,13,14
2014/12/27 06:21,1.41969E+12,12,14
2014/12/27 06:36,1.41969E+12,11,14
2014/12/27 06:41,1.41969E+12,13,14
2014/12/27 06:46,1.41969E+12,12,14
2014/12/27 06:51,1.41969E+12,11,14
2014/12/27 06:56,1.41969E+12,12,14
2014/12/27 07:01,1.41969E+12,13,14
2014/12/27 07:06,1.41969E+12,12,14
2014/12/27 07:36,1.41969E+12,13,14
2014/12/27 07:41,1.41969E+12,12,14
2014/12/27 07:46,1.4197E+12,13,14
2014/12/27 07:51,1.4197E+12,11,14
2014/12/27 07:56,1.4197E+12,12,14
2014/12/27 08:06,1.4197E+12,13,14
2014/12/27 08:16,1.4197E+12,12,14
2014/12/27 08:51,1.4197E+12,13,14
2014/12/27 08:56,1.4197E+12,12,14
2014/12/27 09:01,1.4197E+12,13,14
2014/12/27 09:21,1.4197E+12,12,14
2014/12/27 09:51,1.4197E+12,13,14
2014/12/27 09:56,1.4197E+12,12,14
2014/12/27 10:11,1.4197E+12,13,14
2014/12/27 10:16,1.4197E+12,12,14
2014/12/27 10:21,1.4197E+12,13,12
2014/12/27 10:26,1.4197E+12,12,12
2014/12/27 10:41,1.41971E+12,13,12
2014/12/27 10:51,1.41971E+12,12,12
2014/12/27 11:01,1.41971E+12,11,12
2014/12/27 11:16,1.41971E+12,12,12
2014/12/27 11:21,1.41971E+12,11,12
2014/12/27 11:26,1.41971E+12,12,12
2014/12/27 11:31,1.41971E+12,11,12
2014/12/27 11:56,1.41971E+12,12,12
2014/12/27 12:01,1.41971E+12,11,12
2014/12/27 12:11,1.41971E+12,12,12
2014/12/27 12:16,1.41971E+12,11,12
2014/12/27 12:21,1.41971E+12,12,12
2014/12/27 12:26,1.41971E+12,11,12
2014/12/27 12:56,1.41971E+12,12,12
2014/12/27 13:06,1.41971E+12,11,12
2014/12/27 13:21,1.41972E+12,12,12
2014/12/27 13:26,1.41972E+12,11,12
2014/12/27 13:41,1.41972E+12,12,12
2014/12/27 13:51,1.41972E+12,11,12
2014/12/27 14:26,1.41972E+12,12,12
2014/12/27 14:36,1.41972E+12,11,12
2014/12/27 14:41,1.41972E+12,12,12
2014/12/27 14:46,1.41972E+12,11,12
2014/12/27 15:01,1.41972E+12,12,12
2014/12/27 15:11,1.41972E+12,11,12
2014/12/27 15:16,1.41972E+12,12,12
2014/12/27 15:21,1.41972E+12,11,12
2014/12/27 15:46,1.41972E+12,12,12
2014/12/27 15:51,1.41972E+12,11,12
2014/12/27 15:56,1.41972E+12,12,12
2014/12/27 16:01,1.41972E+12,11,12
2014/12/27 16:36,1.41973E+12,12,12
2014/12/27 16:41,1.41973E+12,11,12
2014/12/27 16:51,1.41973E+12,12,12
2014/12/27 17:01,1.41973E+12,11,12
2014/12/27 17:06,1.41973E+12,12,12
2014/12/27 17:41,1.41973E+12,11,12
2014/12/27 17:46,1.41973E+12,12,12
2014/12/27 18:11,1.41973E+12,11,12
2014/12/27 18:16,1.41973E+12,12,12
2014/12/27 18:31,1.41973E+12,11,12
2014/12/27 18:41,1.41973E+12,12,12
2014/12/27 18:56,1.41974E+12,11,12
2014/12/27 19:01,1.41974E+12,12,12
2014/12/27 19:21,1.41974E+12,11,12
2014/12/27 19:41,1.41974E+12,12,12
2014/12/27 19:51,1.41974E+12,11,12
2014/12/27 19:56,1.41974E+12,12,12
2014/12/27 20:06,1.41974E+12,11,12
2014/12/27 20:11,1.41974E+12,12,12
2014/12/27 20:16,1.41974E+12,11,12
2014/12/27 20:51,1.41974E+12,12,11
2014/12/27 20:56,1.41974E+12,11,12
2014/12/27 21:01,1.41974E+12,12,12
2014/12/27 21:06,1.41974E+12,11,12
2014/12/27 21:11,1.41974E+12,10,12
2014/12/27 21:16,1.41974E+12,12,12
2014/12/27 21:21,1.41974E+12,11,12
2014/12/27 21:26,1.41974E+12,12,12
2014/12/27 21:31,1.41974E+12,11,12
2014/12/27 21:36,1.41974E+12,12,12
2014/12/27 21:41,1.41975E+12,11,12
2014/12/27 21:46,1.41975E+12,12,12
2014/12/27 21:51,1.41975E+12,11,12
2014/12/27 22:06,1.41975E+12,12,12
2014/12/27 22:11,1.41975E+12,11,12
2014/12/27 22:36,1.41975E+12,10,12
2014/12/27 22:41,1.41975E+12,12,12
2014/12/27 22:51,1.41975E+12,11,12
2014/12/27 23:01,1.41975E+12,12,12
2014/12/27 23:16,1.41975E+12,11,12
2014/12/27 23:21,1.41975E+12,12,12
2014/12/27 23:26,1.41975E+12,11,12
2014/12/27 23:31,1.41975E+12,12,12
2014/12/27 23:36,1.41975E+12,11,12
2014/12/27 23:41,1.41975E+12,12,12
2014/12/27 23:46,1.41975E+12,11,12
2014/12/27 23:51,1.41975E+12,12,12
2014/12/28 00:01,1.41975E+12,11,12
2014/12/28 00:16,1.41975E+12,12,12
2014/12/28 00:26,1.41976E+12,11,12
2014/12/28 00:31,1.41976E+12,12,12
2014/12/28 00:36,1.41976E+12,11,12
2014/12/28 00:41,1.41976E+12,12,12
2014/12/28 01:01,1.41976E+12,11,12
2014/12/28 01:06,1.41976E+12,12,12
2014/12/28 01:11,1.41976E+12,11,12
2014/12/28 01:21,1.41976E+12,12,11
2014/12/28 01:46,1.41976E+12,11,12
2014/12/28 01:51,1.41976E+12,12,12
2014/12/28 02:06,1.41976E+12,10,12
2014/12/28 02:11,1.41976E+12,11,12
2014/12/28 02:21,1.41976E+12,12,12
2014/12/28 02:26,1.41976E+12,11,12
2014/12/28 02:41,1.41976E+12,12,12
2014/12/28 02:46,1.41976E+12,11,12
2014/12/28 03:01,1.41976E+12,12,12
2014/12/28 03:41,1.41977E+12,11,12
2014/12/28 04:06,1.41977E+12,12,12
2014/12/28 04:11,1.41977E+12,11,12
2014/12/28 04:21,1.41977E+12,12,12
2014/12/28 04:26,1.41977E+12,11,12
2014/12/28 04:31,1.41977E+12,10,12
2014/12/28 04:36,1.41977E+12,11,12
2014/12/28 04:46,1.41977E+12,12,12
2014/12/28 04:51,1.41977E+12,11,12
2014/12/28 05:16,1.41977E+12,12,12
2014/12/28 05:21,1.41977E+12,11,12
2014/12/28 05:26,1.41977E+12,10,12
2014/12/28 05:31,1.41977E+12,12,12
2014/12/28 05:41,1.41977E+12,11,12
2014/12/28 06:06,1.41978E+12,12,12
2014/12/28 06:11,1.41978E+12,11,12
2014/12/28 06:21,1.41978E+12,12,12
2014/12/28 06:26,1.41978E+12,10,12
2014/12/28 06:31,1.41978E+12,12,12
2014/12/28 06:36,1.41978E+12,11,12
2014/12/28 06:46,1.41978E+12,12,11
2014/12/28 06:56,1.41978E+12,11,12
2014/12/28 07:11,1.41978E+12,12,12
2014/12/28 07:16,1.41978E+12,11,12
2014/12/28 07:21,1.41978E+12,10,12
2014/12/28 07:26,1.41978E+12,11,12
2014/12/28 07:31,1.41978E+12,12,12
2014/12/28 07:36,1.41978E+12,11,12
2014/12/28 07:46,1.41978E+12,12,12
2014/12/28 08:16,1.41978E+12,11,12
2014/12/28 08:31,1.41978E+12,12,12
2014/12/28 08:36,1.41978E+12,11,12
2014/12/28 09:01,1.41979E+12,12,12
2014/12/28 09:16,1.41979E+12,11,12
2014/12/28 09:21,1.41979E+12,12,12
2014/12/28 09:26,1.41979E+12,11,12
2014/12/28 09:36,1.41979E+12,12,12
2014/12/28 09:41,1.41979E+12,11,12
2014/12/28 09:51,1.41979E+12,12,14
2014/12/28 09:56,1.41979E+12,11,14
2014/12/28 10:11,1.41979E+12,12,14
2014/12/28 10:16,1.41979E+12,11,14
2014/12/28 10:26,1.41979E+12,12,13
2014/12/28 10:31,1.41979E+12,11,14
2014/12/28 10:36,1.41979E+12,12,14
2014/12/28 10:41,1.41979E+12,11,12
2014/12/28 11:58,1.4198E+12,12,12
2014/12/28 12:21,1.4198E+12,11,12
2014/12/28 12:36,1.4198E+12,12,12
2014/12/28 12:41,1.4198E+12,11,12
2014/12/28 13:01,1.4198E+12,12,12
2014/12/28 13:06,1.4198E+12,11,12
2014/12/28 13:21,1.4198E+12,12,12
2014/12/28 13:31,1.4198E+12,11,12
2014/12/28 13:51,1.4198E+12,12,12
2014/12/28 13:56,1.4198E+12,11,12
2014/12/28 14:01,1.4198E+12,12,12
2014/12/28 14:06,1.4198E+12,11,12
2014/12/28 14:16,1.4198E+12,12,12
2014/12/28 14:21,1.41981E+12,11,12
2014/12/28 14:31,1.41981E+12,12,12
2014/12/28 14:36,1.41981E+12,11,12
2014/12/28 14:51,1.41981E+12,12,12
2014/12/28 14:56,1.41981E+12,11,12
2014/12/28 15:01,1.41981E+12,12,12
2014/12/28 15:11,1.41981E+12,11,12
2014/12/28 15:21,1.41981E+12,12,12
2014/12/28 15:36,1.41981E+12,11,12
2014/12/28 15:41,1.41981E+12,12,12
2014/12/28 15:46,1.41981E+12,11,12
2014/12/28 16:01,1.41981E+12,10,12
2014/12/28 16:11,1.41981E+12,11,12
2014/12/28 16:16,1.41981E+12,10,12
2014/12/28 16:46,1.41981E+12,11,12
2014/12/28 16:51,1.41981E+12,10,12
2014/12/28 16:56,1.41981E+12,11,12
2014/12/28 17:06,1.41982E+12,10,12
2014/12/28 17:16,1.41982E+12,11,12
2014/12/28 17:41,1.41982E+12,10,11
2014/12/28 17:46,1.41982E+12,11,12
2014/12/28 17:56,1.41982E+12,10,12
2014/12/28 18:01,1.41982E+12,11,12
2014/12/28 18:11,1.41982E+12,10,12
2014/12/28 18:26,1.41982E+12,11,11
2014/12/28 18:36,1.41982E+12,10,12
2014/12/28 18:41,1.41982E+12,11,12
2014/12/28 18:56,1.41982E+12,10,11
2014/12/28 19:06,1.41982E+12,11,11
2014/12/28 19:11,1.41982E+12,10,11
2014/12/28 19:16,1.41982E+12,11,10
2014/12/28 19:21,1.41982E+12,10,11
2014/12/28 19:26,1.41982E+12,11,11
2014/12/28 19:31,1.41982E+12,10,11
2014/12/28 19:36,1.41982E+12,11,11
2014/12/28 19:46,1.41982E+12,10,11
2014/12/28 19:51,1.41983E+12,11,11
2014/12/28 20:06,1.41983E+12,10,11
2014/12/28 20:26,1.41983E+12,11,11
2014/12/28 20:36,1.41983E+12,10,11
2014/12/28 20:46,1.41983E+12,11,11
2014/12/28 20:51,1.41983E+12,10,11
2014/12/28 20:56,1.41983E+12,11,11
2014/12/28 21:01,1.41983E+12,10,11
2014/12/28 21:06,1.41983E+12,11,11
2014/12/28 21:11,1.41983E+12,10,11
2014/12/28 21:26,1.41983E+12,11,10
2014/12/28 21:31,1.41983E+12,10,11
2014/12/28 21:46,1.41983E+12,11,11
2014/12/28 22:11,1.41983E+12,10,11
2014/12/28 22:21,1.41983E+12,11,11
2014/12/28 22:36,1.41983E+12,10,11
2014/12/28 22:46,1.41984E+12,11,11
2014/12/28 22:51,1.41984E+12,10,11
2014/12/28 23:06,1.41984E+12,11,11
2014/12/28 23:11,1.41984E+12,10,11
2014/12/28 23:26,1.41984E+12,11,11
2014/12/28 23:31,1.41984E+12,10,11
2014/12/28 23:41,1.41984E+12,11,11
2014/12/28 23:51,1.41984E+12,10,11
2014/12/28 23:56,1.41984E+12,11,11
2014/12/29 00:01,1.41984E+12,10,11
2014/12/29 00:06,1.41984E+12,11,11
2014/12/29 00:11,1.41984E+12,10,11
2014/12/29 00:16,1.41984E+12,11,11
2014/12/29 00:21,1.41984E+12,10,11
2014/12/29 00:36,1.41984E+12,11,11
2014/12/29 00:41,1.41984E+12,10,11
2014/12/29 00:56,1.41984E+12,11,11
2014/12/29 01:01,1.41984E+12,10,11
2014/12/29 01:06,1.41984E+12,11,10
2014/12/29 01:11,1.41984E+12,10,11
2014/12/29 01:16,1.41984E+12,11,11
2014/12/29 01:21,1.41984E+12,10,11
2014/12/29 01:31,1.41985E+12,11,11
2014/12/29 01:36,1.41985E+12,10,10
2014/12/29 02:01,1.41985E+12,11,11
2014/12/29 02:11,1.41985E+12,10,11
2014/12/29 02:21,1.41985E+12,11,11
2014/12/29 02:26,1.41985E+12,10,11
2014/12/29 02:36,1.41985E+12,11,11
2014/12/29 02:41,1.41985E+12,10,11
2014/12/29 03:01,1.41985E+12,11,11
2014/12/29 03:06,1.41985E+12,10,11
2014/12/29 03:16,1.41985E+12,11,11
2014/12/29 03:21,1.41985E+12,10,11
2014/12/29 03:31,1.41985E+12,11,11
2014/12/29 03:36,1.41985E+12,10,11
2014/12/29 03:41,1.41985E+12,11,11
2014/12/29 03:46,1.41985E+12,10,11
2014/12/29 04:01,1.41985E+12,11,11
2014/12/29 04:06,1.41985E+12,10,11
2014/12/29 04:21,1.41986E+12,11,11
2014/12/29 04:31,1.41986E+12,10,11
2014/12/29 04:46,1.41986E+12,11,11
2014/12/29 04:51,1.41986E+12,10,11
2014/12/29 04:56,1.41986E+12,11,11
2014/12/29 05:01,1.41986E+12,10,11
2014/12/29 05:21,1.41986E+12,11,11
2014/12/29 05:26,1.41986E+12,10,10
2014/12/29 05:36,1.41986E+12,11,11
2014/12/29 05:41,1.41986E+12,10,11
2014/12/29 06:11,1.41986E+12,11,11
2014/12/29 06:16,1.41986E+12,10,11
2014/12/29 06:36,1.41986E+12,11,11
2014/12/29 06:41,1.41986E+12,10,11
2014/12/29 06:51,1.41986E+12,11,11
2014/12/29 06:56,1.41986E+12,10,11
2014/12/29 07:16,1.41987E+12,11,11
2014/12/29 07:21,1.41987E+12,10,11
2014/12/29 07:41,1.41987E+12,11,11
2014/12/29 07:45,1.41987E+12,13,11
2014/12/29 07:51,1.41987E+12,12,11
2014/12/29 08:21,1.41987E+12,11,12
2014/12/29 08:56,1.41987E+12,12,12
2014/12/29 09:01,1.41987E+12,11,12
2014/12/29 09:02,1.41987E+12,10,12
2014/12/29 09:16,1.41987E+12,11,12
2014/12/29 09:26,1.41987E+12,10,12
2014/12/29 09:51,1.41988E+12,11,12
2014/12/29 09:56,1.41988E+12,10,12
2014/12/29 10:41,1.41988E+12,11,12
2014/12/29 10:51,1.41988E+12,10,12
2014/12/29 11:06,1.41988E+12,11,12
2014/12/29 11:11,1.41988E+12,10,12
2014/12/29 11:31,1.41988E+12,11,12
2014/12/29 11:36,1.41988E+12,10,12
2014/12/29 11:41,1.41988E+12,11,12
2014/12/29 11:46,1.41988E+12,10,12
2014/12/29 12:01,1.41988E+12,11,12
2014/12/29 12:06,1.41988E+12,10,12
2014/12/29 12:21,1.41988E+12,11,12
2014/12/29 12:22,1.41988E+12,12,12
2014/12/29 12:31,1.41989E+12,11,12
2014/12/29 13:01,1.41989E+12,12,12
2014/12/29 13:11,1.41989E+12,11,12
2014/12/29 13:31,1.41989E+12,12,12
2014/12/29 13:36,1.41989E+12,11,12
2014/12/29 13:46,1.41989E+12,12,12
2014/12/29 13:51,1.41989E+12,11,12
2014/12/29 13:56,1.41989E+12,10,12
2014/12/29 14:11,1.41989E+12,11,13
2014/12/29 14:14,1.41989E+12,10,13
2014/12/29 14:16,1.41989E+12,9,13
2014/12/29 14:21,1.41989E+12,10,13
2014/12/29 14:26,1.41989E+12,9,13
2014/12/29 14:31,1.41989E+12,10,13
2014/12/29 14:36,1.41989E+12,9,13
2014/12/29 14:56,1.41989E+12,10,13
2014/12/29 15:01,1.41989E+12,9,13
2014/12/29 15:11,1.41989E+12,10,13
2014/12/29 15:16,1.41989E+12,9,13
2014/12/29 15:31,1.4199E+12,10,13
2014/12/29 15:36,1.4199E+12,9,13
2014/12/29 16:11,1.4199E+12,10,12
2014/12/29 16:21,1.4199E+12,9,13
2014/12/29 16:26,1.4199E+12,10,13
2014/12/29 16:43,1.4199E+12,11,13
2014/12/29 16:46,1.4199E+12,10,13
2014/12/29 16:51,1.4199E+12,11,13
2014/12/29 16:56,1.4199E+12,10,13
2014/12/29 17:01,1.4199E+12,11,13
2014/12/29 17:06,1.4199E+12,10,12
2014/12/29 17:11,1.4199E+12,11,13
2014/12/29 17:20,1.4199E+12,12,13
2014/12/29 17:21,1.4199E+12,11,13
2014/12/29 17:26,1.4199E+12,12,12
2014/12/29 17:31,1.4199E+12,11,13
2014/12/29 17:33,1.4199E+12,9,13
2014/12/29 17:36,1.4199E+12,10,12
2014/12/29 17:41,1.4199E+12,9,13
2014/12/29 17:45,1.4199E+12,10,13
2014/12/29 17:46,1.4199E+12,11,13
2014/12/29 17:51,1.4199E+12,10,13
2014/12/29 17:56,1.4199E+12,11,13
2014/12/29 18:06,1.41991E+12,10,13
2014/12/29 18:11,1.41991E+12,11,13
2014/12/29 18:16,1.41991E+12,10,13
2014/12/29 18:36,1.41991E+12,11,13
2014/12/29 18:39,1.41991E+12,12,13
2014/12/29 18:41,1.41991E+12,11,12
2014/12/29 18:46,1.41991E+12,12,13
2014/12/29 19:01,1.41991E+12,11,13
2014/12/29 19:41,1.41991E+12,12,13
2014/12/29 19:51,1.41991E+12,11,13
2014/12/29 20:01,1.41991E+12,12,13
2014/12/29 20:26,1.41991E+12,11,13
2014/12/29 20:31,1.41991E+12,12,13
2014/12/29 20:36,1.41991E+12,11,13
2014/12/29 20:46,1.41991E+12,12,13
2014/12/29 21:01,1.41992E+12,11,13
2014/12/29 21:06,1.41992E+12,12,13
2014/12/29 21:16,1.41992E+12,11,13
2014/12/29 21:36,1.41992E+12,12,13
2014/12/29 21:46,1.41992E+12,11,13
2014/12/29 21:56,1.41992E+12,12,13
2014/12/29 22:11,1.41992E+12,11,13
2014/12/29 22:26,1.41992E+12,12,13
2014/12/29 22:36,1.41992E+12,11,13
2014/12/29 22:41,1.41992E+12,12,13
2014/12/29 22:51,1.41992E+12,11,13
2014/12/29 23:01,1.41992E+12,12,12
2014/12/29 23:06,1.41992E+12,11,13
2014/12/29 23:16,1.41992E+12,12,13
2014/12/29 23:21,1.41992E+12,11,13
2014/12/29 23:26,1.41992E+12,12,13
2014/12/29 23:41,1.41993E+12,11,13
2014/12/29 23:46,1.41993E+12,12,12
2014/12/29 23:51,1.41993E+12,11,13
2014/12/29 23:56,1.41993E+12,12,13
2014/12/30 00:01,1.41993E+12,11,13
2014/12/30 00:06,1.41993E+12,12,13
2014/12/30 00:16,1.41993E+12,11,13
2014/12/30 00:21,1.41993E+12,12,13
2014/12/30 00:36,1.41993E+12,11,12
2014/12/30 00:46,1.41993E+12,12,13
2014/12/30 00:56,1.41993E+12,11,13
2014/12/30 01:06,1.41993E+12,12,13
2014/12/30 01:11,1.41993E+12,11,12
2014/12/30 01:21,1.41993E+12,12,13
2014/12/30 01:36,1.41993E+12,11,13
2014/12/30 01:41,1.41993E+12,12,13
2014/12/30 02:01,1.41993E+12,11,13
2014/12/30 02:06,1.41993E+12,12,13
2014/12/30 02:11,1.41993E+12,11,13
2014/12/30 02:16,1.41993E+12,12,13
2014/12/30 02:26,1.41994E+12,11,13
2014/12/30 02:36,1.41994E+12,12,13
2014/12/30 02:51,1.41994E+12,11,13
2014/12/30 02:56,1.41994E+12,12,13
2014/12/30 03:06,1.41994E+12,11,13
2014/12/30 03:21,1.41994E+12,12,13
2014/12/30 03:26,1.41994E+12,11,13
2014/12/30 03:31,1.41994E+12,12,13
2014/12/30 03:36,1.41994E+12,11,13
2014/12/30 03:41,1.41994E+12,12,13
2014/12/30 03:46,1.41994E+12,11,13
2014/12/30 03:56,1.41994E+12,12,13
2014/12/30 04:01,1.41994E+12,11,13
2014/12/30 04:06,1.41994E+12,12,13
2014/12/30 04:11,1.41994E+12,11,13
2014/12/30 04:21,1.41994E+12,12,13
2014/12/30 04:46,1.41994E+12,11,13
2014/12/30 05:01,1.41994E+12,12,12
2014/12/30 05:11,1.41995E+12,11,13
2014/12/30 05:16,1.41995E+12,12,13
2014/12/30 05:21,1.41995E+12,11,13
2014/12/30 05:26,1.41995E+12,12,13
2014/12/30 05:36,1.41995E+12,11,13
2014/12/30 05:41,1.41995E+12,12,13
2014/12/30 05:51,1.41995E+12,11,13
2014/12/30 06:06,1.41995E+12,12,13
2014/12/30 06:21,1.41995E+12,11,13
2014/12/30 06:26,1.41995E+12,12,13
2014/12/30 06:31,1.41995E+12,11,13
2014/12/30 06:41,1.41995E+12,12,13
2014/12/30 06:51,1.41995E+12,11,13
2014/12/30 06:56,1.41995E+12,12,13
2014/12/30 07:01,1.41995E+12,11,13
2014/12/30 07:06,1.41995E+12,12,12
2014/12/30 07:21,1.41995E+12,11,13
2014/12/30 07:26,1.41995E+12,12,13
2014/12/30 07:31,1.41995E+12,11,12
2014/12/30 07:36,1.41995E+12,12,13
2014/12/30 07:41,1.41995E+12,11,12
2014/12/30 07:51,1.41995E+12,10,13
2014/12/30 08:00,1.41996E+12,11,13
2014/12/30 08:01,1.41996E+12,12,13
2014/12/30 08:06,1.41996E+12,11,13
2014/12/30 08:11,1.41996E+12,12,13
2014/12/30 08:16,1.41996E+12,10,13
2014/12/30 08:56,1.41996E+12,11,12
2014/12/30 09:06,1.41996E+12,10,13
2014/12/30 09:33,1.41996E+12,9,8
2014/12/30 16:42,1.41999E+12,10,8
2014/12/30 16:52,1.41999E+12,11,8
2014/12/30 17:21,1.41999E+12,12,8
2014/12/30 17:24,1.41999E+12,13,8
2014/12/30 17:34,1.41999E+12,12,8
2014/12/30 18:23,1.41999E+12,13,8
2014/12/30 21:21,1.42E+12,12,8
2014/12/30 21:26,1.42E+12,13,8
2014/12/30 21:41,1.42E+12,12,8
2014/12/30 21:46,1.42E+12,13,8
2014/12/30 23:56,1.42001E+12,12,8
2014/12/31 00:01,1.42001E+12,13,8
2014/12/31 01:36,1.42002E+12,12,8
2014/12/31 01:41,1.42002E+12,13,8
2014/12/31 01:46,1.42002E+12,12,8
2014/12/31 01:51,1.42002E+12,13,8
2014/12/31 01:56,1.42002E+12,12,8
2014/12/31 02:01,1.42002E+12,13,8
2014/12/31 02:06,1.42002E+12,12,8
2014/12/31 02:11,1.42002E+12,13,8
2014/12/31 02:16,1.42002E+12,12,8
2014/12/31 02:21,1.42002E+12,13,8
2014/12/31 02:26,1.42002E+12,12,8
2014/12/31 02:31,1.42002E+12,13,8
2014/12/31 03:01,1.42002E+12,12,8
2014/12/31 03:21,1.42002E+12,13,8
2014/12/31 03:46,1.42003E+12,12,8
2014/12/31 03:56,1.42003E+12,13,8
2014/12/31 04:01,1.42003E+12,12,8
2014/12/31 04:06,1.42003E+12,13,8
2014/12/31 04:16,1.42003E+12,12,8
2014/12/31 04:21,1.42003E+12,13,8
2014/12/31 04:51,1.42003E+12,12,8
2014/12/31 05:01,1.42003E+12,13,7
2014/12/31 05:06,1.42003E+12,12,8
2014/12/31 05:11,1.42003E+12,13,8
2014/12/31 05:16,1.42003E+12,12,8
2014/12/31 05:26,1.42003E+12,13,8
2014/12/31 05:31,1.42003E+12,12,8
2014/12/31 05:36,1.42003E+12,13,8
2014/12/31 05:46,1.42003E+12,12,8
2014/12/31 06:01,1.42003E+12,13,8
2014/12/31 06:06,1.42003E+12,12,8
2014/12/31 06:16,1.42004E+12,13,7
2014/12/31 06:21,1.42004E+12,12,8
2014/12/31 06:26,1.42004E+12,13,8
2014/12/31 06:46,1.42004E+12,12,8
2014/12/31 06:51,1.42004E+12,13,8
2014/12/31 07:06,1.42004E+12,12,8
2014/12/31 07:16,1.42004E+12,13,8
2014/12/31 07:21,1.42004E+12,12,8
2014/12/31 07:26,1.42004E+12,13,8
2014/12/31 07:31,1.42004E+12,12,8
2014/12/31 07:42,1.42004E+12,14,8
2014/12/31 07:45,1.42004E+12,13,8
2014/12/31 07:56,1.42004E+12,14,9
2014/12/31 08:56,1.42004E+12,13,9
2014/12/31 09:05,1.42005E+12,12,9
2014/12/31 09:26,1.42005E+12,11,10
2014/12/31 09:45,1.42005E+12,12,10
2014/12/31 11:33,1.42005E+12,13,10
2014/12/31 12:00,1.42006E+12,14,10
2014/12/31 12:45,1.42006E+12,12,10
2014/12/31 15:17,1.42007E+12,14,10
2014/12/31 15:42,1.42007E+12,15,10
2014/12/31 16:10,1.42007E+12,13,10
