®H¨½ PM10,®H¨½ PM2.5,®H¨½ RH,®H¨½ Temp,®H¨½ Rain,®H¨½ Wind
24,5,83,23,0,0.2
23,8,83,23,0,0.2
22,12,83,23,0,0.1
22,12,84,22,0,0.6
21,9,84,22,0,0.5
23,7,82,23,0,0.2
26,10,78,24,0,0.2
27,13,72,26,0,0.2
26,11,64,28,0,0.9
21,8,60,30,0,1.4
20,10,59,30,0,1.4
20,15,58,31,0,2.4
23,14,58,31,0,2.9
31,14,68,28,1.6,1.7
26,15,79,23,1.8,1.4
17,13,80,23,0.2,1.1
16,8,79,24,0.6,1.3
15,4,82,23,0.2,0.9
16,4,82,23,0.8,0.5
17,4,83,23,0,0.9
22,9,84,23,0,0.4
24,13,84,23,0,0.2
27,11,84,22,0,0.2
26,10,85,22,0,0.3
24,9,85,22,0,0.4
24,8,85,22,0,0.6
26,9,85,22,0,0.4
23,8,85,22,0,0.3
23,5,85,22,0,0.2
29,11,85,22,0,0.6
32,17,84,23,0,0.4
31,15,77,24,0,0.6
28,11,72,26,0,0.6
24,11,60,29,0,0.5
20,5,54,30,0,1.7
16,4,52,31,0,1.8
15,8,57,31,0,2.5
17,11,61,30,0,2.9
15,9,70,26,0,2.5
17,4,76,25,0,0.5
20,10,79,24,1.4,0.8
16,13,82,23,0.6,1.1
16,10,84,23,0.2,0.4
22,8,85,23,0,0.1
26,13,85,23,0,0.2
23,12,85,23,0,0.4
21,8,85,22,0,0.8
20,9,85,22,0,0.3
21,8,85,22,0,0.4
20,5,85,22,0,0.6
21,7,85,21,0,0.1
23,7,85,21,0,0.5
22,8,85,21,0,0.6
23,8,84,22,0,0.4
23,8,83,22,0,0.6
28,11,78,24,0,0.3
27,12,69,26,0,0.4
18,13,64,27,0,0.8
16,12,55,29,0,1.1
12,10,51,30,0,1.5
13,10,55,31,0,1.8
16,10,56,31,0,1.8
16,14,59,31,1.4,2.4
17,14,70,29,0.4,1.9
22,15,76,27,0,1.7
28,18,77,27,0.2,0.7
33,23,82,26,0.6,1
35,22,82,25,0,0.5
29,17,79,25,0,0.4
31,15,83,25,0,0.9
34,13,84,24,0,0.5
33,14,85,24,0,0.7
32,17,85,24,0,0.5
31,18,86,23,0,1.1
31,20,86,23,0,0.4
33,18,85,23,0,0.3
32,17,85,23,0,0.5
33,23,82,23,0.2,0.5
33,22,78,24,0,0.4
27,16,73,26,0,0.8
28,19,67,27,0,0.9
26,19,59,29,0,1.7
25,14,57,31,0,2.2
23,8,52,31,0,3.4
24,15,53,32,0,2.9
28,19,51,32,0,3.3
29,22,51,32,0,2.7
43,32,64,30,0,4
46,38,72,28,1,2.4
45,37,80,26,1,2
51,38,83,25,0.6,1.3
50,39,83,25,0,0.8
50,37,83,25,0,0.6
48,33,83,25,0,0.6
45,32,83,25,0,0.6
39,30,84,24,0,0.6
40,28,84,24,0,0.7
42,24,84,24,0,0.7
40,25,81,23,0,0.6
34,25,74,23,0,1.3
24,18,73,23,0,0.9
26,17,77,23,0,0.9
26,20,72,24,0,0.3
26,19,67,26,0,0.5
28,19,62,28,0,1
27,22,59,29,0,1.4
27,17,56,31,0,2.6
26,17,55,31,0,2.7
28,18,53,32,0,2.8
33,23,53,32,0,3.5
39,30,59,32,0,3.9
45,32,63,30,0,3.7
43,31,65,30,0,2.9
40,31,69,29,0,1.9
40,26,72,28,0,0.8
33,15,69,27,0,2
26,15,71,27,0,1.2
29,19,74,26,0,1
32,18,77,26,0,0.5
32,17,78,25,0,0.1
31,18,79,25,0,0.7
26,19,79,25,0,0.4
26,23,73,24,0,1.3
23,20,70,24,0,1.4
23,17,71,24,0,1.4
32,17,73,24,0,0.9
33,19,70,25,0,0.7
31,19,64,27,0,0.3
32,26,61,29,0,1
37,28,61,30,0,2.1
38,27,60,31,0,3.3
46,34,58,31,0,3.8
53,40,57,32,0,3.6
51,40,57,32,0,3.5
49,39,59,32,0,3.7
42,34,61,31,0,3.8
37,27,63,30,0,3.1
38,22,66,29,0,2.8
35,20,68,28,0,1.8
33,19,69,28,0,1.4
35,18,71,27,0,0.4
39,17,75,26,0,0.9
37,17,78,26,0,0.3
35,19,79,25,0,0.3
32,20,80,25,0,0.8
29,24,80,25,0,0.2
28,25,76,25,0,0.4
26,19,78,25,0,0.3
31,18,76,25,0,0.4
34,22,71,25,0,0.7
31,22,64,26,0,1.1
27,20,66,27,0,0.2
34,23,64,29,0,1.4
37,24,61,30,0,1.7
33,27,57,31,0,2.9
32,28,53,32,0,3
35,24,52,32,0,3.7
40,24,53,32,0,3.8
38,28,54,32,0,3.5
35,29,56,31,0,3.6
37,24,59,30,0,3.3
37,19,63,29,0,2.8
37,19,66,28,0,2
35,22,69,28,0,0.9
38,28,72,27,0,0.9
39,27,76,26,0,0.5
39,26,77,25,0,0.6
42,28,79,25,0,0.8
40,28,80,25,0,0.7
38,31,80,24,0,0.3
35,30,80,24,0,0.5
33,27,80,24,0,0.3
35,24,79,24,0,0.5
35,24,77,24,0,0.2
31,25,68,25,0,0.5
32,25,66,27,0,0.4
37,25,60,29,0,1.1
37,26,58,30,0,1.7
35,28,55,31,0,2.4
38,32,55,32,0,4.1
51,42,55,32,0,4.5
64,44,55,32,0,4.2
51,35,55,32,0,3.5
40,30,57,31,0,3.3
40,28,60,30,0,3
37,26,61,29,0,2.2
37,27,63,28,0,1.5
40,25,66,28,0,0.5
40,28,71,26,0,0.8
40,32,73,26,0,0.4
37,30,74,26,0,0.6
32,27,76,25,0,1
33,20,76,25,0,0.3
39,24,78,25,0,0.4
40,28,79,24,0,1
39,27,80,24,0,0.6
35,28,81,24,0,1
38,26,81,24,0,0.1
42,27,77,25,0,0.2
43,32,71,27,0,1
45,34,64,29,0,1.1
43,33,61,29,0,0.9
37,32,55,31,0,1.3
34,29,53,32,0,2.6
38,33,50,32,0,2.6
46,39,50,33,0,3.3
53,40,54,32,0,4.2
50,33,56,31,0,3.7
44,27,61,30,0,3.4
40,27,64,29,0,2.8
39,24,68,28,0,1.8
35,18,70,28,0,1.4
38,20,73,27,0,1.2
40,23,76,26,0,1.2
39,27,77,25,0,0.9
34,29,77,25,0,0.6
34,28,77,26,0,0.3
38,29,78,25,0,0.6
37,27,80,25,0,0.9
35,22,80,25,0,0.6
39,23,80,25,0,0.4
39,29,78,25,0,0.1
39,34,73,25,0,0.4
44,37,69,27,0,0.3
46,37,65,28,0,1
45,37,61,29,0,1.5
42,34,56,31,0,2.6
45,38,55,32,0,4.1
57,44,57,31,0,4
57,43,57,31,0,4.1
49,39,56,31,0,3.2
46,33,61,30,0,2.7
43,34,64,29,0,1.9
42,38,66,28,0,1.1
45,34,68,28,0,0.9
45,35,69,27,0,1.4
45,37,71,26,0,0.9
44,32,73,25,0,1.2
40,30,72,25,0,0.6
38,27,75,24,0,0.7
37,25,74,24,0,0.2
32,24,69,24,0,1.3
29,24,70,24,0,0.8
27,19,69,23,0,1
24,17,74,23,0,0.7
28,23,73,23,0,0.8
33,24,66,25,0,0.6
33,20,62,26,0,0.4
33,20,56,28,0,1.2
33,26,52,30,0,1.1
31,28,51,31,0,2.4
29,25,48,32,0,2.8
34,25,47,32,0,2.5
42,32,47,33,0,2.3
49,39,51,33,0,2.5
48,35,54,32,0,2.2
45,27,58,31,0,2.6
46,24,64,30,0,2
46,27,67,29,0,1.2
49,34,68,29,0,1
49,34,69,28,0,0.8
48,30,74,27,0,0.4
45,29,77,27,0,0.7
43,27,76,26,0,0.2
42,26,77,26,0,0.3
42,19,77,25,0,0.8
32,17,75,24,0,0.3
27,18,79,24,0,0.5
31,18,80,24,0,0.6
28,16,78,24,0,0.3
31,18,75,25,0,0.6
35,23,68,27,0,0.7
44,27,66,29,0,1.6
48,29,62,30,0,1.5
45,27,60,30,0,1.4
45,27,60,31,0,1.8
46,28,72,29,0,0.8
44,29,66,30,0,0.6
43,32,74,28,0.4,0.9
43,35,73,28,0,0.9
43,33,77,28,0,0.8
48,34,81,27,0.8,1.1
44,33,82,26,0.6,1.2
37,25,83,25,2.6,0.7
34,22,86,25,10,0.5
24,17,87,25,2.8,0.3
15,13,86,24,7,0.2
11,8,86,24,4.6,0.3
11,2,86,24,5.2,1
10,1,85,24,2.8,2.3
7,1,82,24,0.4,3.6
7,0,80,24,0.8,4.1
6,0,81,24,4.2,4
5,3,81,24,9.4,3.7
9,0,85,24,2.8,0.2
7,1,86,24,1.4,1.1
9,1,86,24,1.2,0.2
12,1,86,25,2.2,0.7
10,4,85,25,3.4,0.6
7,1,83,26,1.2,1.1
10,3,85,26,4.8,1
10,4,86,26,4.4,0.4
10,4,87,25,6.4,0.5
13,4,87,25,3.2,0.8
18,4,86,25,4.2,0.4
20,4,85,24,1.6,0.6
16,5,86,24,0,0.7
15,7,84,24,0,0.7
12,2,84,23,0,0.5
12,5,86,23,0,0.3
11,5,85,23,0.2,0.4
15,0,86,23,0.4,0.1
16,4,87,23,0.2,0.2
10,2,87,23,4.8,0.7
10,0,88,23,7,0.6
10,4,86,23,2.6,0.5
11,5,87,23,0.6,0.9
13,1,87,23,0.2,0.3
12,0,87,23,0,0.8
12,5,86,24,0,0.3
12,10,85,24,0,0.7
12,12,80,25,0,0.5
15,9,78,26,0,1.3
16,1,76,26,0,0.6
15,0,75,27,0,0.4
16,2,73,28,0,0.9
20,10,72,28,0,1.6
23,14,74,28,0,1.7
29,16,78,27,0,0.5
39,20,80,27,0,0.7
43,20,83,26,0,0.5
42,23,83,26,0,0.3
44,30,85,25,0,0.4
44,27,86,25,0,0.3
42,24,87,24,0,0.2
39,24,87,24,0,0.5
39,18,87,24,0,0.6
39,18,87,23,0,0.5
42,22,87,23,0,0.8
40,20,88,23,0,0.1
38,17,88,22,0,0.4
35,15,88,22,0,0.3
37,13,86,23,0,0.3
38,17,79,25,0,0.7
34,24,69,27,0,0.5
28,20,62,29,0,1.1
27,13,57,31,0,1.8
21,13,54,32,0,2.2
13,11,54,32,0,2.3
16,5,54,32,0,2.8
21,10,54,32,0,2.7
27,17,61,31,0,3.1
32,18,66,30,0,2.1
33,17,68,29,0,1.8
33,17,73,28,0,1
33,12,75,27,0,0.9
35,13,77,27,0,1
34,15,78,27,0,0.5
32,14,79,26,0,0.3
32,15,80,26,0,0.6
29,14,83,25,0,0.2
27,12,83,25,0,0.2
29,14,84,24,0,0.3
26,14,82,24,0,0.3
27,11,81,24,0,0.1
32,14,83,24,0,0.6
33,18,80,24,0,0.5
35,20,72,26,0,0.4
32,17,63,29,0,0.6
22,12,54,31,0,1.9
21,15,54,32,0,2.2
20,11,51,33,0,3.1
17,5,51,33,0,3.6
20,9,53,33,0,3.7
24,12,58,32,0,3.8
24,10,71,27,0.6,1.7
22,7,71,27,0,0.9
23,12,76,27,0,1.1
28,15,77,26,0,1.1
27,11,79,26,0,0.5
24,11,81,26,0,0.8
26,9,82,25,0,1
27,9,82,25,0,0.7
27,10,84,24,0,1.1
27,11,84,24,0,0.2
26,11,84,24,0,0.5
28,5,85,24,0,0.5
31,8,82,23,0,0.5
28,12,84,23,0,0.4
29,11,82,23,0,0.2
32,13,76,25,0,0.2
29,13,71,26,0,0.6
27,15,66,28,0,0.8
23,14,61,30,0,1.3
22,9,58,31,0,1.9
23,9,56,32,0,2.7
22,12,55,33,0,2.9
23,17,57,33,0,3.6
24,16,64,30,0,2.6
22,12,71,29,4.2,2.5
17,7,82,25,7.2,1.3
13,3,85,25,1,1
12,4,86,24,1.8,0.6
15,3,86,24,0,1.2
15,2,86,24,0,0.5
10,7,87,24,11,0.9
7,4,87,24,6.4,0.3
9,0,87,24,0.2,0.7
10,2,86,24,0.2,0.4
10,2,84,25,0,0.6
11,3,82,25,0,0.8
12,4,80,26,0,1
13,5,78,27,0,1.2
14,6,76,28,0,1.4
15,7,74,28,0,1.7
16,8,72,29,0,2
13,7,67,29,0,2.7
13,7,62,31,0,1.6
17,4,64,30,0,4
16,9,61,30,0,3.7
13,7,62,30,0,1.2
11,3,74,28,14,1.2
9,1,85,25,7.4,0.1
10,1,85,25,0.2,0.6
16,1,86,25,4.2,1.9
13,5,86,25,0.2,0.4
13,12,86,25,0,0.3
20,9,86,25,0,0.5
22,4,86,24,0,0.7
22,3,86,24,0,0.7
20,5,84,24,0,0.4
20,5,86,24,0,0.7
21,4,85,23,0,0.6
20,4,86,24,0,0.4
22,1,86,23,0,0.8
23,3,86,23,0,0.3
22,9,86,23,0,0.5
24,7,86,23,0,0.5
27,10,82,24,0,0.4
26,15,76,26,0,0.3
21,12,69,28,0,0.8
17,10,67,29,0,0.9
15,4,67,29,0.4,1.9
12,3,71,27,0,0.5
11,2,67,28,0,0.6
10,1,72,27,9,2.3
12,1,86,24,18,0.8
13,1,85,24,1.2,0.9
16,2,85,24,3.8,0.6
15,4,86,24,7.6,0.4
10,3,87,24,1.6,0.8
16,5,87,24,0,0.9
20,11,87,23,0,0.9
13,5,82,24,0.2,1.3
12,0,84,23,0,1
13,1,85,23,0,0.7
13,3,86,23,0,0.1
16,5,86,23,0,0.4
18,5,86,23,0,0.5
18,2,86,23,0,0.8
18,3,87,22,0,0.7
20,4,86,23,0,0.5
21,5,86,23,0,0.9
24,4,82,24,0,0.7
21,5,77,25,0,0.3
18,9,73,27,0,0.2
17,8,77,26,3.6,0.4
11,2,81,24,2.6,0.6
7,3,82,25,0.4,0.5
6,5,81,25,0,0.3
10,4,81,26,0,1.2
10,4,82,25,0,0.2
18,4,82,25,0,0.8
13,7,82,25,0,0.6
13,11,83,25,0,0.3
26,15,86,25,0,0.3
28,11,86,25,0,0.4
26,7,86,24,0,0.6
27,10,87,24,0,0.2
28,12,87,24,0,0.5
24,13,86,24,0,0.3
21,11,86,23,0,0.5
22,5,86,23,0,0.5
22,3,88,22,0,0.7
24,4,87,22,0,0.8
26,8,87,23,0,0.3
31,8,85,23,0,0.5
28,10,81,24,0,0.4
23,10,76,26,0,1.2
22,9,68,28,0,2.4
17,9,72,27,0.8,1.9
17,5,82,25,23,0.9
13,2,86,23,16,0.1
9,0,87,23,3.4,0.6
12,9,87,23,2.6,0.7
12,11,86,23,3.2,0.7
12,7,86,23,0.2,0.2
13,5,87,23,0,1.3
16,9,87,23,0,0.1
18,11,87,23,0,0.4
18,8,87,23,0,0.3
20,7,87,23,0,0.3
18,5,88,23,0,0.4
21,2,88,23,0,0.5
20,0,88,22,0,0.5
18,1,88,22,0,0.3
26,2,88,22,0,0.6
26,2,88,22,0,0.2
23,8,89,22,0,0.3
27,11,89,22,0,0.2
29,9,86,23,0,0.3
29,14,79,25,0,0.4
24,14,72,27,0,0.3
22,9,68,28,0,0.3
20,10,63,30,0,0.6
16,10,62,31,0,3.7
11,7,83,25,8.4,1.4
7,3,82,25,0.8,0.7
10,3,84,25,1.2,0.9
12,7,85,24,0.6,1.1
9,5,84,25,0,0.6
11,10,84,25,0,0.4
15,12,86,24,0,0.6
18,8,86,24,0,0.2
22,7,86,24,0,0.7
21,5,85,24,0,0.1
22,4,86,24,0,0.5
23,8,86,24,0,0.6
22,9,87,23,0,0.4
26,10,87,23,0,0.5
26,8,87,23,0,0.3
24,3,87,23,0,0.4
26,3,87,23,0,0.5
28,4,87,23,0,0.4
32,8,85,23,0,0.3
33,9,77,25,0,0.5
29,8,78,26,0.2,0.9
27,11,79,26,0,0.9
24,16,71,28,0,1
21,11,64,30,0,1.5
20,9,62,30,0,1.9
20,9,62,30,0,1.9
16,8,65,30,0,2.2
21,15,70,30,0,2.2
27,17,75,28,0,3
26,15,74,27,0,1.5
26,14,83,26,3.8,1.5
27,15,85,25,0,0.9
24,14,84,25,0,0.9
23,11,85,25,0,0.2
24,9,86,25,0,0.2
28,10,86,24,0,0.6
32,12,85,24,0,0.1
29,13,86,24,0,1
24,9,85,23,0,0.5
26,8,85,23,0,0.5
24,9,85,23,0,0.5
22,14,86,23,0,0.5
26,16,81,24,0,0.4
24,10,76,26,0,0.2
23,9,68,28,0,1.1
22,9,60,30,0,1.7
20,8,59,31,0,2.7
20,8,57,32,0,2.9
22,10,58,32,0,3.3
30,19,65,31,0.1,3.6
38,27,77,28,0.2,2.3
38,27,72,29,0,2
34,23,76,28,0,2.1
32,20,78,27,0,1.4
34,25,79,27,0,0.6
35,27,81,26,0,0.7
33,25,82,26,0,0.6
33,23,83,25,0,0.2
37,22,85,25,0,0.6
34,19,85,24,0,0.6
34,17,85,24,0,0.6
35,19,85,24,0,0.4
32,18,86,23,0,1.2
31,18,86,23,0,0.5
31,14,85,23,0,0.6
31,13,84,23,0,0.3
27,20,76,24,0,0.4
26,19,69,27,0,0.3
27,17,63,29,0,1.2
22,15,58,30,0,1.4
21,15,61,31,0,3.1
27,20,60,31,0,2.5
31,26,58,32,0,1.6
27,27,56,32,0,2.1
35,27,60,32,0,2.4
42,27,62,32,0,2.7
46,33,66,31,0,2.9
60,46,71,30,0,2.1
77,57,75,29,0,1.7
84,59,77,28,0,0.8
79,57,79,28,0,0.7
73,57,82,27,0,0.6
56,42,72,26,0,1.4
39,29,73,26,0,0.8
42,28,79,25,0,0.2
40,29,81,25,0,0.4
39,26,81,24,0,0.4
39,18,81,24,0,0.3
34,19,82,23,0,0.2
39,25,83,23,0,0.4
45,29,80,24,0,0.6
46,30,73,27,0,0.3
46,27,63,30,0,0.6
33,18,47,34,0,0.9
15,7,34,36,0,2.8
10,4,32,36,0,1.6
29,15,51,34,0,4.2
50,26,52,34,0,3.8
53,33,50,34,0,3
43,31,43,35,0,1.3
51,34,53,33,0,0.6
38,24,37,33,0,2.4
10,7,39,32,0,2.4
11,7,46,30,0,1
15,8,49,29,0,1
15,8,53,28,0,0.7
17,7,62,27,0,0.5
29,9,70,26,0,0.4
26,9,70,25,0,0.4
18,10,73,25,0,0.6
22,13,75,24,0,0.4
24,10,76,24,0,0.5
24,10,77,24,0,0.6
22,12,77,24,0,0.8
20,11,70,26,0,0.7
20,11,61,29,0,0.6
16,3,55,31,0,1
13,1,49,31,0,3.4
10,1,52,32,0,1.1
5,2,47,34,0,1
9,5,45,33,0,3.2
9,4,50,31,0,3.7
9,1,50,32,0,1.7
13,0,56,31,0,0.6
17,3,59,30,0,0.3
27,17,64,30,0,0.7
31,19,64,29,0,0.5
29,12,69,28,0,0.3
32,13,68,28,0,0.2
27,16,71,27,0,1.1
26,19,70,27,0,0.7
24,18,71,27,0,0.5
24,15,73,27,0,0.6
22,12,68,27,0,0.5
18,11,73,26,0,0.2
26,11,77,26,0,0.5
28,17,77,25,0,0.6
23,15,76,25,0,0.5
28,17,79,25,0,0.4
32,20,75,27,0,0.6
32,20,72,27,0,0.6
42,24,68,29,0,1.6
45,26,71,28,0,1.4
44,28,74,27,0,0.5
50,29,71,28,0,0.4
50,33,78,27,0.6,0.5
45,38,83,26,0.6,1.1
45,40,82,27,0,0.7
37,31,82,27,0.2,1.2
23,19,82,26,1.4,1.5
17,15,82,26,0.4,1.2
18,9,79,26,0,1.6
21,5,79,26,0,1.4
18,9,79,26,0,1.1
16,4,81,26,0,0.6
15,1,82,25,0.4,1.1
12,2,81,25,0,1
12,3,81,25,0,1
11,5,82,25,1.6,0.5
9,2,85,25,0,0.7
10,1,85,25,0.2,0.7
11,4,85,25,0,0.1
13,5,84,25,0.4,0.5
13,7,85,25,0.4,0.7
15,7,84,25,0.4,0.7
13,7,82,26,0.2,0.5
12,5,76,27,0,0.8
17,5,73,28,0,1.7
16,8,69,29,0,1.8
16,8,75,27,0,0.7
16,9,74,27,0,0.9
16,8,76,27,0,0.4
18,9,78,27,0,0.7
26,12,78,27,0,0.4
32,14,80,26,0,0.5
32,15,82,26,0,0.2
32,14,84,25,0,0.2
33,16,85,25,0,0.3
31,13,84,25,0,0.2
29,8,84,25,0,0.2
31,12,85,24,0,0.6
29,9,86,24,0,0.7
28,3,85,24,0,0.5
32,8,86,24,0,0.4
32,12,86,24,0,0.1
28,11,85,24,0,0.5
28,13,84,24,0,0.3
34,15,81,25,0,0.4
40,19,76,27,0,0.5
48,18,65,29,0,0.4
39,15,59,31,0,2.6
24,15,56,32,0,2.4
27,20,60,32,0,3.9
38,28,66,30,0,4.1
55,40,76,28,0.2,2.6
53,47,82,26,6.6,1.7
39,33,84,25,5.2,1.1
32,19,85,25,0.4,0.5
29,16,86,24,8.2,1.4
24,17,87,24,11,0.5
18,13,87,24,14,1
13,9,87,23,12,1.1
15,8,87,23,0.2,0.5
18,7,87,23,6.6,0.8
17,7,87,23,4.4,1
16,8,87,23,0.6,0.7
18,11,87,23,0.2,0.7
18,9,87,23,0,0.5
18,10,87,23,0,0.3
18,14,86,23,0,0.5
18,11,86,24,1.4,0.7
20,9,85,24,0,0.4
22,14,79,26,0,0.8
20,14,73,28,0,1.7
15,11,74,27,0,3.4
16,12,79,26,0.2,2.7
18,13,85,25,1.6,1.6
21,10,85,25,0,0.9
18,8,84,25,0.2,0.9
15,9,82,26,0,0.2
17,13,83,25,3.6,0.6
23,15,86,24,21,1.3
20,10,87,24,8,0.8
9,7,87,24,3.2,1.4
9,11,86,24,0.2,0.6
16,12,87,24,0,0.6
16,4,87,24,0,0.3
15,4,87,23,0.4,0.6
16,2,87,23,0.2,0.4
13,0,87,23,1,0.2
10,1,87,23,1.8,0.7
6,1,87,23,3.6,0.7
9,4,87,23,0.2,0.4
10,3,87,23,0.2,0.4
12,0,87,23,0,0.2
16,3,86,24,0,0.2
13,4,82,25,0,0.3
11,7,75,26,0,0.5
10,5,71,28,0,0.7
6,3,73,28,0,2.7
11,3,80,26,20,2.9
15,4,87,24,27,0.6
12,4,87,24,2.6,1.1
12,5,86,24,2.2,0.4
12,5,87,24,5.2,0.9
13,4,88,23,3.4,0.5
18,5,88,23,0.6,0.6
18,5,88,23,0.2,0.1
16,8,88,23,1,0.6
13,10,88,23,0,0.5
15,8,88,23,0,0.7
18,10,88,23,0,0.5
21,10,88,23,0,0.6
17,9,88,23,0,0.4
15,10,88,23,0,0.5
18,7,87,23,0,0.6
17,3,87,23,0,0.4
12,7,87,23,0,0.3
15,11,86,23,0,0.4
18,9,83,24,0,0.2
22,9,81,25,0,1.1
23,9,76,26,0,0.3
22,10,72,27,0,1.2
21,10,70,27,0,1.9
20,5,71,27,0,2.2
18,5,74,27,0,2
23,17,82,25,0,1.2
31,28,85,24,0.8,2.1
26,18,83,24,0,0.4
18,9,83,24,0.2,0.8
22,14,85,24,1,0.2
24,13,87,23,0.6,0.7
23,10,87,23,0,0.3
22,10,87,23,0,0.3
17,9,86,23,0,0.6
18,7,87,23,0,0.1
22,5,87,23,0,0.2
18,4,87,22,0.2,0.7
22,5,86,22,0,0.2
20,4,87,22,0,0.7
15,4,86,22,0,0.7
17,7,86,22,0,0.5
23,9,86,23,0,0.4
26,11,84,23,0,0.5
26,12,83,24,0,0.6
24,11,81,25,0,0.1
21,10,80,25,0,0.7
24,13,81,25,0.2,0.3
24,13,81,25,0.2,1.2
22,11,82,24,0,2.3
20,9,84,23,0.2,0.8
15,7,86,23,3.2,0.6
10,4,87,23,3.8,0.8
11,5,87,23,1.4,0.6
12,5,86,23,2.2,0.4
12,5,87,23,0.2,0.7
15,7,87,23,1.8,0.6
11,3,88,22,1.6,0.6
10,4,88,22,0.2,0.9
10,9,88,22,0,0.4
10,7,88,22,0,0.4
13,4,88,22,0.2,0.2
16,5,88,22,1.4,0.6
13,5,88,22,0.4,0.7
11,4,88,22,1.2,0.2
11,5,88,22,0.4,0.4
13,3,88,22,0,0.2
12,3,87,23,0,0.3
13,8,84,23,0,1
15,7,81,24,0,0.3
12,7,83,24,1,0.7
15,5,83,24,0.4,0.4
13,7,82,24,0,0.5
15,7,81,24,0.4,1
15,7,81,24,0.2,0.5
12,7,82,24,0.2,0.7
17,9,84,24,0.4,0.2
22,15,86,24,0.2,0.7
17,12,87,23,3.2,0.5
16,8,88,23,0,0.7
16,8,88,23,0.6,0.9
21,11,87,23,0.2,1
24,9,87,23,0.2,0.4
22,10,88,22,0.2,0.5
20,8,88,22,0,0.2
17,4,88,22,0,0.3
18,5,88,22,0,0.2
18,0,87,22,0,0.4
20,0,87,22,0,0.6
22,3,87,22,0,0
21,8,85,23,0,0.1
20,7,79,24,0,0.4
18,7,77,25,0,0.3
21,8,78,25,1,1.2
20,7,83,24,2.2,0.7
17,4,85,24,2.4,1
16,8,85,23,1.4,0.3
12,8,85,24,0.2,1
15,4,85,24,0,0.6
17,4,84,24,0,0.5
17,7,83,24,0,0.6
21,12,83,24,0,0.5
23,15,85,24,0,0.2
27,12,87,23,0,0.3
28,9,87,23,0,0.3
27,9,86,23,0,0.6
28,9,87,23,0,0.3
31,12,87,23,0,0.8
27,12,87,22,0,0.3
23,7,87,22,0,0.2
23,4,87,22,0,0.3
20,4,87,22,0,0.2
24,9,88,22,0,0.3
34,16,88,22,0,0.7
33,16,85,23,0,0.3
26,11,76,25,0,0.1
23,9,68,27,0,0.4
20,5,62,29,0,0.6
12,4,60,30,0,1.6
10,4,64,29,0,2.2
10,9,61,30,0,2.9
11,11,72,28,1,1.1
12,8,83,24,6.8,1.8
9,7,86,23,6.2,0.5
9,10,85,24,0.2,0.9
13,11,87,23,0.6,1.1
16,8,87,23,1.4,0.4
18,8,87,23,0.2,0.8
17,9,87,23,0,0.4
16,5,87,23,0,0.1
17,8,87,23,0,0.3
20,11,87,23,0,0.3
21,8,87,22,0,0.9
20,5,87,22,0,0.2
20,9,87,22,0,0.2
20,14,87,22,0,0.3
22,11,87,22,0,0.6
24,7,87,22,0,0.6
28,13,87,22,0,0.4
33,15,84,23,0,0.1
33,15,77,26,0,0.2
28,17,72,27,0,0.7
22,12,63,29,0,1
21,10,64,29,0,3.6
27,16,63,30,0,3.8
30,22,61,30,0,3.8
33,28,62,30,0,1.6
33,27,79,27,8.6,1.5
34,25,85,25,0.2,1.1
32,23,84,25,1.6,0.3
29,18,85,24,0.2,0.6
27,17,86,24,0.2,0.6
21,18,86,24,0,0.4
21,15,86,24,0,0.3
26,12,86,23,0,1.1
24,11,86,23,0,0.7
26,10,87,23,0,0.6
27,7,86,22,0,0.4
21,5,86,22,0,0.5
18,7,86,22,0,0.5
21,5,86,22,0,0.5
24,4,86,22,0,0.9
26,7,84,23,0,0.7
26,12,80,24,0,0.4
26,15,71,27,0,0.9
17,13,65,28,0,1.4
15,11,64,29,0,1.1
16,12,65,29,0,2.7
20,13,63,30,0,2.5
31,24,62,30,0,1.9
40,35,63,31,0,2.6
43,30,64,30,0,3.3
46,29,71,29,0,3.2
49,32,73,28,0,1.8
45,28,75,27,0,0.9
43,27,77,27,0,0.9
43,24,78,26,0,0.5
43,24,82,26,0,1.2
39,25,82,26,0,0.8
34,22,81,25,0,0.8
24,16,79,25,0,0.6
21,10,82,25,0,0.3
28,10,83,24,0,1.1
29,13,84,24,0,0.4
29,14,84,24,0,0.5
33,13,84,24,0,0.8
34,16,79,25,0,0
33,22,74,27,0,0.6
35,18,68,28,0,1.2
28,16,62,30,0,1.2
24,18,62,31,0,3.4
33,22,61,31,0,4.1
34,23,59,31,0,3.9
39,27,60,31,0,4.1
43,32,61,31,0,3.4
39,33,67,30,0,3.2
40,29,69,29,0,2.8
39,20,72,28,0,2.4
37,15,73,28,0,1.5
34,15,74,27,0,1.7
31,16,76,27,0,0.9
34,22,77,26,0,1.3
34,20,79,26,0,1
32,15,80,25,0,0.7
33,16,82,25,0,0.4
32,16,84,24,0,0.4
32,17,84,24,0,0.2
31,18,84,24,0,0.8
31,19,85,24,0,0.4
37,23,84,24,0,0.3
39,27,84,25,0,0.7
45,28,82,25,0,0.8
53,31,77,27,0,1.1
46,31,71,28,0,1.5
39,33,66,29,0,1.1
35,34,63,30,0,1.3
40,35,62,31,0,2.2
45,31,61,31,0,3.5
44,38,62,31,0,3.3
42,39,66,30,0,2.7
40,34,75,28,0,2
49,35,75,27,0,0.8
53,35,77,27,0,0.7
